URL,Size,Outlinks,Content-Type
http://cinema.usc.edu/development_new/namingOpportunities_details2.cfm?nameOpID=17,24790,83,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/namingOpportunities_details2.cfm?nameOpID=15,24319,83,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/namingOpportunities_details2.cfm?nameOpID=12,24011,83,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/namingOpportunities_details2.cfm?nameOpID=10,23539,83,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/namingOpportunities_details2.cfm?nameOpID=11,23539,83,text/html;charset=UTF-8
http://cinema.usc.edu/events/reservation.cfm?id=15420,22834,78,text/html;charset=UTF-8
http://cinema.usc.edu/admissions/procedures/animation/PDFs/AnimationFreshmanSupplementals.pdf,152813,0,application/pdf
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=36711&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,17940,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=25037&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,18648,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=28630&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,17790,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=29791&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,18728,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6618&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,18960,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24619&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,19357,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=36307&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,19790,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=34807&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,19390,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37990&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,18125,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=34795&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,18936,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/faculty.cfm?did=50&first&last&referer=%2Fdirectories%2Ffaculty.cfm&startPage=1&startRow=211&title,55348,134,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37067&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,20378,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6626&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,18728,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33682&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,19681,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=41129&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,18332,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6630&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,19370,71,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6620&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,19063,72,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=36051&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,19498,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6629&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,18637,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=38347&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,17817,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=28811&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=241&title,17821,70,text/html;charset=UTF-8
http://cinema.usc.edu/comedy/courses.cfm,19725,67,text/html;charset=UTF-8
http://cinema.usc.edu/admissions/procedures/interactive/PDFs/InteractiveFreshmanSupplementals.pdf,167053,0,application/pdf
http://cinema.usc.edu/trojanvision/stream.cfm,19005,67,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=33692&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,24517,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=40771&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,17847,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/facultydirectory.cfm?did=50&first&last&referer=facultydirectory.cfm&startPage=1&startRow=91&title,54833,138,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6530&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,20970,71,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=40780&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,19827,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6544&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,20941,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=14177&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,18104,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=24601&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,20587,71,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=37077&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,17876,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6548&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,24885,71,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=26971&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,20777,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=24301&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,19056,71,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6537&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,18972,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=36406&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,21348,72,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6549&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,23154,82,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=5126&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,18760,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6554&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,18788,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=12882&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,19055,71,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=24647&last&referer=facultydirectory.cfm&startpage=1&startrow=121&title,18937,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6464&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,18578,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=4502&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,18720,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6460&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,19335,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=34803&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,18495,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=33665&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,17919,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6475&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,20003,71,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=4495&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,17859,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6465&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,18800,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=28806&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,19095,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=4603&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,19070,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=6461&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,20805,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=38009&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,24260,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=34815&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,19615,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=22345&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,18889,70,text/html;charset=UTF-8
http://cinema.usc.edu/faculty/profile.cfm?did=50&first&id=24166&last&referer=facultydirectory.cfm&startpage=1&startrow=31&title,18943,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24215&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19714,74,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=34350&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,17796,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24178&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19173,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=31663&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,20424,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26977&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,22018,71,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6571&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,20737,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33651&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,17867,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33192&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,17784,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6569&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19176,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=5410&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19150,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=30304&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,20364,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=22357&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,17785,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=37076&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,17817,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6556&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,22632,71,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=5278&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18452,71,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6560&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,20192,76,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33662&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,21387,71,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=35475&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19958,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6563&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18934,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26958&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19224,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6564&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18736,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=34837&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,19155,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=26967&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18776,71,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=33652&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18554,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6570&last&referer=%2Fdirectories%2Ffaculty.cfm&startpage=1&startrow=151&title,18954,70,text/html;charset=UTF-8
http://cinema.usc.edu/events/reservation.cfm?id=15428,31307,78,text/html;charset=UTF-8
http://cinema.usc.edu/events/reservation.cfm?id=15459,31199,78,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=15458&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,17969,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=39889&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,17933,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=32&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,19148,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=22565&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,18757,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=28757&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,18639,71,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=40802&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,17943,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=4&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,18000,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=36103&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,17942,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6936&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,17972,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=32953&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,17822,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=38358&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,19199,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/staff.cfm?did=50&first&last&referer=%2Fdirectories%2Fstaff.cfm&startPage=1&startRow=91&title,58237,124,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=6752&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,19060,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=50&first&id=24111&last&referer=%2Fdirectories%2Fstaff.cfm&startpage=1&startrow=121&title,18010,70,text/html;charset=UTF-8
http://cinema.usc.edu/imap/,31639,85,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=45&first&id=39024&last&referer=%2Fabout%2Fstaff.cfm&startpage=1&startrow=1&title,17777,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=45&first&id=4860&last&referer=%2Fabout%2Fstaff.cfm&startpage=1&startrow=1&title,19088,70,text/html;charset=UTF-8
http://cinema.usc.edu/archivedassets/047/10155.pdf,819828,0,application/pdf
http://cinema.usc.edu/archivedassets/047/10153.pdf,824369,0,application/pdf
http://cinema.usc.edu/directories/profile.cfm?did=27&first&id=26119&last&referer=%2Fabout%2Fwarnerbrosstaff.cfm&startpage=1&startrow=1&title,17793,70,text/html;charset=UTF-8
http://cinema.usc.edu/directories/profile.cfm?did=27&first&id=4952&last&referer=%2Fabout%2Fwarnerbrosstaff.cfm&startpage=1&startrow=1&title,17799,70,text/html;charset=UTF-8
http://cinema.usc.edu/imap/barequirements.cfm,90,1,text/html;charset=UTF-8
http://cinema.usc.edu/?cid=72007,40217,84,text/html;charset=UTF-8
http://cinema.usc.edu/?cid=63524,40217,84,text/html;charset=UTF-8
http://cinema.usc.edu/events/event.cfm?id=12342,27672,119,text/html;charset=UTF-8
http://cinema.usc.edu/?cid=63621,40217,84,text/html;charset=UTF-8
http://cinema.usc.edu/?cid=105372,40217,84,text/html;charset=UTF-8
http://cinema.usc.edu/?cid=105375,40217,84,text/html;charset=UTF-8
http://cinema.usc.edu/?cid=105382,40217,84,text/html;charset=UTF-8
http://cinema.usc.edu/?cid=63617,40217,84,text/html;charset=UTF-8
http://cinema.usc.edu/?cid=63743,40217,84,text/html;charset=UTF-8
http://cinema.usc.edu/?cid=63625,40217,84,text/html;charset=UTF-8
http://cinema.usc.edu/?cid=63627,40217,84,text/html;charset=UTF-8
http://cinema.usc.edu/,40217,83,text/html;charset=UTF-8
http://cinema.usc.edu/privacy/index.cfm,22790,85,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/index.cfm,23356,86,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/grade.cfm,24475,89,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/conduct.cfm,28273,87,text/html;charset=UTF-8
http://cinema.usc.edu/studentgroups/index.cfm,30516,92,text/html;charset=UTF-8
http://cinema.usc.edu/financialaid/index.cfm,30069,95,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/advisement.cfm,30824,88,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/writing.cfm,26579,87,text/html;charset=UTF-8
http://cinema.usc.edu/index.cfm,40217,84,text/html;charset=UTF-8
http://cinema.usc.edu/sloan/index.cfm,32839,91,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/registration.cfm,26880,88,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/animation.cfm,23816,86,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/resources.cfm,25310,99,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/leave.cfm,26902,87,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/services.cfm,24345,87,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/dclearance.cfm,43644,88,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/academicpetitions.cfm,23744,86,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/productionCriticalUndergrad.cfm,28254,86,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/processing.cfm,24535,90,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/nonMajor.cfm,24438,88,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/ctpr.cfm,25974,87,text/html;charset=UTF-8
http://cinema.usc.edu/studentaffairs/prodGraduate.cfm,36459,88,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14571,26193,77,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=13000,23763,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14323,25872,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=15407,29894,81,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14550,24701,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14554,21769,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14314,26854,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=15405,29791,81,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14549,22928,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14541,25353,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14302,24320,77,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14545,24743,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14492,21437,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14254,26854,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14013,23714,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14499,23082,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14258,28414,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14009,23895,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=13153,25187,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14244,24980,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14002,25789,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=13156,26762,84,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14248,31185,82,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14249,26056,80,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=13080,26157,87,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=13085,24436,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=13086,26436,83,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=15267,27304,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=13074,24294,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=15495,23223,80,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=13060,24908,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14392,28634,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14380,23727,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14381,21683,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=13050,23652,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14382,21470,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14383,21323,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14141,24909,77,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=15474,29831,80,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14384,21327,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=15473,31798,83,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14385,21367,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14143,25119,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=15475,31808,79,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14146,27053,78,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14148,26353,80,text/html;charset=UTF-8
http://cinema.usc.edu/news/article.cfm?id=14149,27300,82,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/studentSupport.cfm,26478,80,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/1000up.cfm,24794,80,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/250up.cfm,23414,80,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/500up.cfm,23133,80,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/plannedGiving.cfm,22650,80,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/listOfBenefactors.cfm,31539,80,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/sinatra.cfm,32753,95,text/html;charset=UTF-8
http://cinema.usc.edu/development_new/namingOpportunities_newFull.cfm,29709,110,text/html;charset=UTF-8
http://cinema.usc.edu/events/event.cfm?id=15420,31044,88,text/html;charset=UTF-8
http://cinema.usc.edu/events/event.cfm?id=15411,26278,85,text/html;charset=UTF-8
http://cinema.usc.edu/events/event.cfm?id=15412,29559,89,text/html;charset=UTF-8
http://cinema.usc.edu/events/event.cfm?id=15415,24875,86,text/html;charset=UTF-8
http://cinema.usc.edu/events/event.cfm?id=15417,24875,86,text/html;charset=UTF-8
http://cinema.usc.edu/events/event.cfm?id=15406,27377,89,text/html;charset=UTF-8
http://cinema.usc.edu/events/event.cfm?id=15409,29860,87,text/html;charset=UTF-8
http://cinema.usc.edu/events/event.cfm?id=15435,25793,84,text/html;charset=UTF-8
http://cinema.usc.edu/events/event.cfm?id=15439,26155,84,text/html;charset=UTF-8
http://cinema.usc.edu/events/event.cfm?id=15453,24858,86,text/html;charset=UTF-8
http://cinema.usc.edu/writing/faculty.cfm,52203,140,text/html;charset=UTF-8
http://cinema.usc.edu/writing/speakerseries/speaker0607.cfm,24669,81,text/html;charset=UTF-8
http://cinema.usc.edu/writing/speakerseries/speakerspr06.cfm,27841,89,text/html;charset=UTF-8
http://cinema.usc.edu/writing/speakerseries/speakerhosts.cfm,23380,80,text/html;charset=UTF-8
http://cinema.usc.edu/writing/speakerseries/index.cfm,23762,79,text/html;charset=UTF-8
http://cinema.usc.edu/writing/writingForScreenandTelevision.cfm,24414,80,text/html;charset=UTF-8
http://cinema.usc.edu/writing/speakerseries/speaker0708.cfm,34164,99,text/html;charset=UTF-8
http://cinema.usc.edu/writing/learningobj.cfm,24526,77,text/html;charset=UTF-8
