URL,StatusCode
http://cinema.usc.edu/news/article.cfm?id=13613,200
http://cinema.usc.edu/news/article.cfm?id=13856,200
http://cinema.usc.edu/news/article.cfm?id=13618,200
http://cinema.usc.edu/news/article.cfm?id=13570,200
http://cinema.usc.edu/news/article.cfm?id=13450,200
http://cinema.usc.edu/news/article.cfm?id=13297,200
http://cinema.usc.edu/news/article.cfm?id=13575,200
http://cinema.usc.edu/news/article.cfm?id=13972,200
http://cinema.usc.edu/news/article.cfm?id=13610,200
http://cinema.usc.edu/news/article.cfm?id=13577,200
http://cinema.usc.edu/news/article.cfm?id=13974,200
http://cinema.usc.edu/archivedassets/038/9424.jpg,200
http://cinema.usc.edu/news/article.cfm?id=9830,200
http://cinema.usc.edu/news/article.cfm?id=9797,200
http://cinema.usc.edu/news/article.cfm?id=9798,200
http://cinema.usc.edu/news/article.cfm?id=9795,200
http://cinema.usc.edu/news/article.cfm?id=9796,200
http://cinema.usc.edu/news/article.cfm?id=9799,200
http://cinema.usc.edu/news/article.cfm?id=9790,200
http://cinema.usc.edu/news/article.cfm?id=9793,200
http://cinema.usc.edu/news/article.cfm?id=9794,200
http://cinema.usc.edu/news/article.cfm?id=9791,200
http://cinema.usc.edu/news/article.cfm?id=9792,200
http://cinema.usc.edu/news/article.cfm?id=9786,200
http://cinema.usc.edu/news/article.cfm?id=9787,200
http://cinema.usc.edu/news/article.cfm?id=9784,200
http://cinema.usc.edu/news/article.cfm?id=9785,200
http://cinema.usc.edu/news/article.cfm?id=9824,200
http://cinema.usc.edu/news/article.cfm?id=9788,200
http://cinema.usc.edu/news/article.cfm?id=9789,200
http://cinema.usc.edu/news/article.cfm?id=9827,200
http://cinema.usc.edu/news/article.cfm?id=9828,200
http://cinema.usc.edu/news/article.cfm?id=9825,200
http://cinema.usc.edu/news/article.cfm?id=9826,200
http://cinema.usc.edu/news/article.cfm?id=9829,200
http://cinema.usc.edu/news/article.cfm?id=9782,200
http://cinema.usc.edu/news/article.cfm?id=9783,200
http://cinema.usc.edu/news/article.cfm?id=9780,200
http://cinema.usc.edu/news/article.cfm?id=9781,200
http://cinema.usc.edu/news/article.cfm?id=9775,200
http://cinema.usc.edu/news/article.cfm?id=9776,200
http://cinema.usc.edu/news/article.cfm?id=9773,200
http://cinema.usc.edu/news/article.cfm?id=9774,200
http://cinema.usc.edu/news/article.cfm?id=9779,200
http://cinema.usc.edu/news/article.cfm?id=9777,200
http://cinema.usc.edu/news/article.cfm?id=9778,200
http://cinema.usc.edu/news/article.cfm?id=9771,200
http://cinema.usc.edu/news/article.cfm?id=9772,200
http://cinema.usc.edu/events/reservation.cfm?id=15980,200
http://cinema.usc.edu/userfiles/83C3B6A25F311FFA9135D8D85CB291D601109F60images/wixon_article.jpg,200
http://cinema.usc.edu/userfiles/A0127948311B99D1C02CF7783648D35EBD92E9B2images/4thManOutPoster.jpg,200
http://cinema.usc.edu/events/reservation.cfm?id=15464,200
http://cinema.usc.edu/userfiles/D5012C7CAD86DD134D88E39E61B4ECA5A65FC1D7images/stem_conference.jpg,200
http://cinema.usc.edu/userfiles/83C3B6A25F311FFA9135D8D85CB291D601109F60images/chanel_summers_studio.jpg,200
http://cinema.usc.edu/userfiles/83C3B6A25F311FFA9135D8D85CB291D601109F60images/chanel_summers_drums.jpg,200
http://cinema.usc.edu/userfiles/83C3B6A25F311FFA9135D8D85CB291D601109F60images/chanel_summers(1).jpg,200
http://cinema.usc.edu/userfiles/A0127948311B99D1C02CF7783648D35EBD92E9B2images/WavePoster.jpg,200
http://cinema.usc.edu/events/reservation.cfm?id=15982,200
http://cinema.usc.edu/events/reservation.cfm?id=15976,200
http://cinema.usc.edu/userfiles/A0127948311B99D1C02CF7783648D35EBD92E9B2images/QueeringPostcard.jpg,200
http://cinema.usc.edu/userfiles/83C3B6A25F311FFA9135D8D85CB291D601109F60images/ronmeyer_v2.jpg,200
http://cinema.usc.edu/events/reservation.cfm?id=15977,200
http://cinema.usc.edu/userfiles/A0127948311B99D1C02CF7783648D35EBD92E9B2images/Sweet20Poster.jpg,200
http://cinema.usc.edu/userfiles/D5012C7CAD86DD134D88E39E61B4ECA5A65FC1D7images/R%26I.jpg,200
http://cinema.usc.edu/images/directory/01715644_B53F_DFEE_A2A11EE6638B4D63.jpg,200
http://cinema.usc.edu/images/directory/160B2C03_C90D_557D_1AEFE246D8007192.jpg,200
http://cinema.usc.edu/images/directory/4BEFC36E_F34E_734E_F74A22E1CD485771.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=6573&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/18129530_E0AF_79B9_0913D9FE9623FBF2.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=6659&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=25021&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=35018&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/180E7410_F27B_3900_885F68C52D56F47C.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=6529&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=22351&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=6460&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=6638&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=6639&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/images/directory/1681D64D_B6CC_C538_7EB9A0FACCD6542D.jpg,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=12772&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
http://cinema.usc.edu/directories/profile.cfm?did=2&first&id=26962&last&referer=%2Fanimation%2Ffaculty.cfm&startpage=1&startrow=1&title,200
